StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,samtycke,hon1,hon2,hon3,han1,han2,han3,hen1,hen2,hen3,control1,control2,control3,30f1,30f2,30f3,30f5,30f10,50f10,50f11,50f3,50f7,50f8,50f9,5030f7,50f12,50f17,50f13,75f1,75f2,75f4,75f5,70f3,Q60,Q62,GIS_1,GIS_2,GIS_3,GIS_4,essentialism_1,essentialism_2,essentialism_3,essentialism_4,essentialism_5,essentialism_6,essentialism_7,essentialism_8,hen_attitudes_1,hen_attitudes_2,hen_attitudes_3,hen_use,hen_hear,hen_fam,hen_fam_4_TEXT,Q66,Q68,Q70,Q72,token,han1 - Parent Topics,han1 - Topics
2020-11-13 14:01:09,2020-11-13 14:09:10,IP Address,217.213.103.47,100,480,True,2020-11-13 14:09:10,R_2S7xIjOPdkntgn0,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Gubbe som padlar ",Man som ror,"Paddelman ",Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,24,Man,4,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7",4,"Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Vet inte,Ja,Nej,Nja,eddqvvb,,
2020-11-13 14:07:13,2020-11-13 14:15:51,IP Address,90.226.46.129,100,518,True,2020-11-13 14:15:52,R_1ZJTlKUv1N6H0Z3,,,,,57.483306884765625,12.63330078125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han paddlar,"Han står och paddlar ",Han får båten att röra dig framåt genom att paddla,,,,,,,Man,Man,Icke-binär,Man,Man,Vet ej,Icke-binär,Kvinna,Icke-binär,Kvinna,Vet ej,Kvinna,Icke-binär,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,49,Kvinna,5,"Stämmer helt
7","Stämmer helt
7",4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,4,"Stämmer inte alls
1",4,"Stämmer inte alls
1",4,2,4,Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Fördommar,Nej,Nej,Nej,cxbmadz,,
2020-11-13 14:06:30,2020-11-13 14:54:08,IP Address,81.234.233.253,100,2858,True,2020-11-13 14:54:09,R_20iNvuno47ImOel,,,,,59.3459930419921875,17.981597900390625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon kämpar på ","Hon paddlar ","Hon vinner ",,,,,,,,,,Man,Man,Kvinna,Man,Man,Icke-binär,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,58,Man,4,2,4,3,2,2,2,2,4,2,2,4,6,"Mycket bra
7","Mycket bra
7",Någon gång per vecka,Dagligen,"Nej, känner ingen som använder hen som sitt pronomen",,Hen,"Nej ","Nej ","Nej ",gopxwcf,,
2020-11-13 15:18:09,2020-11-13 15:28:28,IP Address,94.234.50.11,100,619,True,2020-11-13 15:28:28,R_1M6PetpR7Fg8DDM,,,,,57.7071990966796875,11.966796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Paddlar i vattnet,Står upp,"Står upp i en båt och paddlar ",Man,Man,Man,Man,Man,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,45,Kvinna,3,5,5,2,5,5,4,4,2,4,2,"Stämmer inte alls
1",6,4,5,Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Inställning till hbtq ",Nej,Nej,Nej,exuvaey,,
2020-11-13 15:20:21,2020-11-13 15:29:54,IP Address,83.250.71.14,100,573,True,2020-11-13 15:29:55,R_25XTLRgHsyFb3xg,,,,,56.0467071533203125,12.69439697265625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Står upp,Hen paddlar,Hen håller i paddlen,,,,,,,Icke-binär,Man,Icke-binär,Man,Man,Icke-binär,Kvinna,Kvinna,Icke-binär,Icke-binär,Icke-binär,Icke-binär,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,63,kvinna,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7",3,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1",4,"Stämmer inte alls
1",4,6,5,Någon gång om året,Någon gång per vecka,"Ja, en bekant",,stereotyper,lite,"lite, svårt avgöra efter foto vem som är vem",ja,nxomumx,,
2020-11-13 16:03:04,2020-11-13 16:10:40,IP Address,178.30.101.165,100,456,True,2020-11-13 16:10:40,R_yqEDdO4MNKcrcVb,,,,,59.4279937744140625,17.950897216796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Ror en flotte,Tar sig fram,Får fysisk träning,Man,Man,,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Icke-binär,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,50,Kvinna,4,5,5,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",4,3,"Stämmer helt
7",2,"Mycket bra
7",4,4,Någon gång per vecka,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Normer, hur vi uppfattar ting",Ja,"Nej, försökte att svara spontant",Nej,wzkvnrk,,
2020-11-13 16:11:14,2020-11-13 16:16:27,IP Address,178.30.101.165,100,312,True,2020-11-13 16:16:27,R_XXP0HWNMYjyfrvX,,,,,59.4279937744140625,17.950897216796875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Ror en flotte,Tar sig fram,Får fysisk träning,,,,,,,Man,Man,Icke-binär,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,50,Kvinna,2,5,4,4,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,4,"Stämmer inte alls
1","Stämmer helt
7",2,5,4,4,Någon gång per vecka,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Normer,hur vi uppfattar ting",Ja,"Nej,försökte att svara spontant",Nej,wzkvnrk,,
2020-11-13 16:18:08,2020-11-13 16:22:49,IP Address,94.234.32.171,100,280,True,2020-11-13 16:22:49,R_2YVUph3dsZ5rITv,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Ror en flotte,Tar sig fram,Får fysisk träning,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Man,Man,Man,Man,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,50,Kvinna,4,4,4,5,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,4,"Stämmer inte alls
1","Stämmer helt
7",2,4,4,4,Någon gång per vecka,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,"Normer, hur vi uppfattar ting",Ja,"Nej, försökte att svara spontant",Nej,wzkvnrk,,
2020-11-13 22:50:58,2020-11-13 22:57:28,IP Address,37.46.169.242,100,389,True,2020-11-13 22:57:28,R_2rIOXcvxsR0s9Tk,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Hen Paddlar kanot,Hen står på knä i en kanot,Hen tävlar i kanot,,,,,,,Man,Man,Vet ej,Man,Man,Vet ej,Vet ej,Kvinna,Icke-binär,Man,Man,Icke-binär,Kvinna,Icke-binär,Vet ej,Man,Kvinna,Kvinna,Kvinna,Icke-binär,68,Man,2,3,3,2,2,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1",2,2,4,2,4,4,4,Någon gång om året,Dagligen,"Ja, annan person (ange)",Media,Attityder kring könsbestämning,?,-,Photoshoppade blandade kön...,xtnvckh,,
2020-11-13 23:03:23,2020-11-13 23:11:19,IP Address,151.177.242.68,100,475,True,2020-11-13 23:11:19,R_1rw5IFJ0Epsfqq0,,,,,56.3816070556640625,13.9936065673828125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen står upp,Hen är i en båt,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,47,Man,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1",5,"Stämmer inte alls
1","Stämmer inte alls
1",4,"Stämmer inte alls
1",5,4,"Stämmer inte alls
1","Mycket dåligt
1",3,2,Aldrig,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Om synen på kön,Nej,-,Något ansikte såg nästan lite manipulerat ut,eyhywex,,
2020-11-13 23:01:54,2020-11-13 23:19:07,IP Address,37.3.94.203,100,1033,True,2020-11-13 23:19:07,R_1QzxakVPBtGkFjj,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Det känns som att personen står upp och försöker få båten attflytta på sig att paddla iväg stående,paddlar stående,ror wn båt stående,Man,Man,Icke-binär,Man,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,30,kvinna,4,5,4,4,"Stämmer helt
7",2,4,"Stämmer helt
7",3,5,"Stämmer inte alls
1","Stämmer inte alls
1",3,5,4,Någon gång i månaden,Någon gång i månaden,"Ja, annan person (ange)",Jag och mina kolleger använder det när vi jobbar (förskola),"Den handlade om hen tror jag, hur ser vi människor på män och kvinner och hur skilljer vi dom åt ifrån att vara man kvinna eller en hen",Det fanns ju olika svarsalternativ men jag hade velat kunna förklara mig mer varför jag svarade som jag gjorde,Både jag och nej,"Ne absolut inte, det wnda konstiga var att jag inte kunde identifiera vilket kön dom hade oxh jag förstod inte vad icke binär betyder. Men de människorna som jag trodde var en hen fick den knappen ",zxnnnms,,
2020-11-13 23:10:04,2020-11-13 23:23:11,IP Address,207.189.202.46,100,786,True,2020-11-13 23:23:11,R_1erxIB5iLyp91bs,,,,,57.781494140625,14.1562042236328125,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon paddlar ",Hon står upp,,,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,78,Man,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1",4,4,4,4,6,4,6,"Stämmer inte alls
1",5,,6,Aldrig,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Min uppfattning om könsidentiteter både speciellt och i allmänhet ",Nej,Nej,"Samma ansikte på flera påföljande bilder ",vypvktu,,
2020-11-13 23:20:09,2020-11-13 23:33:16,IP Address,217.213.117.62,100,787,True,2020-11-13 23:33:16,R_02J789W1tJrjaxj,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Personen paddlar,Personen framför en båt,Personen framför en kanot med hjälp av en paddel,Man,Man,Vet ej,Man,Man,Vet ej,Vet ej,Man,Vet ej,Kvinna,Man,Kvinna,Man,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Vet ej,69,Man,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1",2,"Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång per vecka,"Ja, annan person (ange),Nej, känner ingen som använder hen som sitt pronomen",Journalister,Könsidentitet,Nej,Nej,Många såg likadana ut. Samma personer med på flera bilder ?,rydqusw,,
2020-11-13 23:44:22,2020-11-13 23:53:06,IP Address,78.41.240.73,100,524,True,2020-11-13 23:53:06,R_ROY3bl9iGifiwOR,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,hen ror,hen står i en kanot,hen är ute och paddlar,,,,Man,Man,Kvinna,Man,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,Kvinna,51,man,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Hur man kan se på en persons ansikte vilket kön personen har.,nej,"jag svarade ärligt på alla frågor, ingen påverkan på något sätt",medveten om att vissa ansikten var en mix av ögon från en kvinna och mun/haka från en man - eller tvärsom,gycwynu,,
2020-11-13 23:54:42,2020-11-13 23:58:56,IP Address,78.41.240.73,100,254,True,2020-11-13 23:58:56,R_11aLoHslRoocj62,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,hen ror,hen paddlar,hen står i en kajak,,,,Man,Kvinna,Icke-binär,Man,Man,Icke-binär,Icke-binär,Kvinna,Kvinna,Icke-binär,Icke-binär,Icke-binär,Icke-binär,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,51,Man,"Stämmer inte alls
1","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1",4,"Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Mycket dåligt
1","Mycket dåligt
1","Mycket dåligt
1",Aldrig,,"Nej, känner ingen som använder hen som sitt pronomen",,hur man kan bestämma från utseendet vilket kön en person har,nej,ingen påverkan,photoshoppade bilder där man ibland mixat ihop en man och en kvinnas ansikten,gycwynu,,
2020-11-14 00:24:10,2020-11-14 00:32:03,IP Address,84.217.254.2,100,472,True,2020-11-14 00:32:03,R_2zoUTXnOldqVYf4,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,"Står på en bräda ","Paddlar framåt ","Tar i för han lutar sig framåt ",,Man,Icke-binär,Man,Man,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,62,Kvinnan,"Stämmer helt
7","Stämmer inte alls
1",5,2,"Stämmer helt
7",4,"Stämmer helt
7",4,"Stämmer inte alls
1",2,"Stämmer inte alls
1","Stämmer inte alls
1",4,"Mycket bra
7","Mycket dåligt
1",Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,"Om åsikter ang kön o tillhörighet ","Nej ",Nej,Nej,tqznmuw,,
2020-11-14 00:31:43,2020-11-14 00:37:38,IP Address,85.229.5.167,100,354,True,2020-11-14 00:37:38,R_1DqksrcNdmB2kdd,,,,,59.25,18.0832977294921875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han står på en paddle board,Han paddlar,Han håller i en paddel,,,,,,,,Man,Kvinna,Man,Man,Man,Kvinna,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,55,kvinna,2,"Stämmer helt
7",4,"Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1",5,"Stämmer helt
7","Stämmer inte alls
1","Stämmer helt
7",5,"Stämmer inte alls
1",2,4,"Mycket dåligt
1",Aldrig,Någon gång i månaden,"Ja, annan person (ange)",facebookvän,Hur man ser på kön,Nej,Nej,Jag antar att en del var gjorda för att man skulle tveka. Tar man en närbild på ansikten så skiljer sig inte män och kvinnors utseende så mycket. Det är mer detaljerna i helheten som ger uttryck för könstillhörighet,mytrkxy,,
2020-11-14 00:33:54,2020-11-14 00:46:58,IP Address,83.250.50.181,100,783,True,2020-11-14 00:46:58,R_2XdohnpFNJIVtHo,,,,,59.23699951171875,17.981903076171875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,Han står och paddlar,Han paddlar en kanot ståendes,Han ståpaddlar,,,,,,,Man,Man,Man,Man,Man,Man,Man,Kvinna,Man,Kvinna,Man,Man,Man,Icke-binär,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,51,Man,4,6,6,4,"Stämmer helt
7",4,3,6,2,4,4,"Stämmer inte alls
1",2,4,2,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Upplevd koppling mellan kön och utseende,Nej,Nej,Några var svåra att läsa av. Inte bara närbild på ansiktet som man bedömer kön på.,nqdyeyd,,
2020-11-14 00:29:23,2020-11-14 00:48:04,IP Address,94.255.135.34,100,1120,True,2020-11-14 00:48:05,R_3Dvy9b432jxoTCe,,,,,59.6161956787109375,16.55279541015625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,Hon paddlar,Hon deltar i en tävling,Hon är klädd i en baddräkt,,,,,,,,,,Man,Man,Kvinna,Man,Man,Kvinna,Vet ej,Kvinna,Man,Kvinna,Kvinna,Kvinna,Vet ej,Kvinna,Man,Vet ej,Kvinna,Kvinna,Kvinna,Kvinna,80,Man,2,6,6,2,4,6,5,"Stämmer helt
7",5,6,"Stämmer inte alls
1","Stämmer inte alls
1",2,3,2,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,Jämnhets bedömning för ungdomar,Nej,Nej,"Svårt att identifiera ibland, p.g.a. att det var ungdomar.",dpbrxya,,
2020-11-14 01:49:48,2020-11-14 01:54:14,IP Address,83.68.227.153,100,266,True,2020-11-14 01:54:14,R_2scAZWDDSafcL0Y,,,,,62.39129638671875,17.306304931640625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,vet ej alls,vet ej inget,vet ej nope,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,30,kvinna,"Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Mycket bra
7",5,6,Dagligen,Dagligen,"Ja, jag själv",,vet ej,inget alls,inget,vet ej,rfktcbw,,
2020-11-14 01:54:54,2020-11-14 01:57:42,IP Address,83.68.227.153,100,168,True,2020-11-14 01:57:42,R_1kUNhSIyf0RbEvj,,,,,62.39129638671875,17.306304931640625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,paddlar båt,vet inte alls,"inget alls ",,,,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,Vet ej,30,kvinna,"Stämmer helt
7","Stämmer inte alls
1",6,5,"Stämmer inte alls
1","Stämmer inte alls
1",6,"Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Mycket bra
7",5,6,Aldrig,Aldrig,"Nej, känner ingen som använder hen som sitt pronomen",,könsidentitet,nej inte alls,inget speciellt,net inte alls,rfktcbw,,
2020-11-14 02:01:53,2020-11-14 02:09:55,IP Address,178.174.137.109,100,481,True,2020-11-14 02:09:55,R_2PbUrSEYZLzGqBB,,,,,62.39129638671875,17.306304931640625,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,"Han paddlar ","Han rör i något ","Han paddlar ",,,,,,,Man,Man,Vet ej,Man,Man,Man,Vet ej,Kvinna,Kvinna,Vet ej,Kvinna,Man,Kvinna,Icke-binär,Kvinna,Man,,Kvinna,Kvinna,Kvinna,53,Man,5,5,5,4,"Stämmer helt
7",2,"Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1",4,5,"Stämmer inte alls
1",4,4,4,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,"Köns fördelning ","Kanske lite ","Nej ",Nej inte alls,tnppexn,,
2020-11-14 02:10:15,2020-11-14 02:14:27,IP Address,95.195.134.14,100,251,True,2020-11-14 02:14:27,R_111MoEBYeULIKeA,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Han paddlar ","Han rör i något ","Han paddlar ",,,,,,,,,,Man,Man,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,53,Man,5,5,4,4,5,5,5,5,2,5,4,"Stämmer inte alls
1",4,4,4,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,"Köns fördelning ",Nej,"Inte ",Nej,tnppexn,,
2020-11-14 01:50:32,2020-11-14 02:14:38,IP Address,85.228.17.156,100,1446,True,2020-11-14 02:14:38,R_269lQJCcE4ptP1d,,,,,57.7584075927734375,16.637298583984375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen lutar sig framåt och paddlar från en kajak,Hen tar sig framåt med en paddel,Hen använder en paddel för att ta sig framåt,,,,Man,Man,Kvinna,Man,Man,Man,Man,Man,Man,Man,Kvinna,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,67,kvinna,5,4,3,6,"Stämmer helt
7",6,6,6,"Stämmer inte alls
1",6,"Stämmer helt
7","Stämmer inte alls
1","Mycket bra
7",6,"Mycket bra
7",Någon gång i månaden,Någon gång i månaden,"Nej, känner ingen som använder hen som sitt pronomen",,Om förutfattade meningar / öppenhet för nya synsätt gällande könsidentitet,"Nja... upplevde mig själv som ""gammalmodig"" och jag tänkte att jag borde kanske ha svarat annorlunda på vissa frågor.","Nej, valde att svara ärligt.","På de flesta bilderna såg ögon och mun/käkparti inte ut att passa ihop, t.ex. så såg ögonen ut att tillhöra en kvinna och käkpartiet tillhöra en man. Min spontana reaktion var att välja käkpartiet för att bestämma mig.",mmmsruv,,
2020-11-14 02:24:49,2020-11-14 02:32:36,IP Address,83.252.251.95,100,467,True,2020-11-14 02:32:37,R_1hNepJr0IbTmASq,,,,,59.328704833984375,18.0717010498046875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,,,,Han gräver,Han paddlar,Han försöker böja något,Man,Man,Kvinna,Man,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,43,Man,6,6,5,"Stämmer helt
7","Stämmer helt
7","Stämmer helt
7","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer inte alls
1","Stämmer helt
7",3,"Stämmer inte alls
1",4,"Mycket dåligt
1","Mycket bra
7",Någon gång per vecka,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,Könsidentifiering,Nej,Nej,Ja,bzqeaez,,
2020-11-14 02:48:25,2020-11-14 02:52:02,IP Address,95.195.134.14,100,217,True,2020-11-14 02:52:03,R_24FP755uw8OLx2r,,,,,59.32470703125,18.055999755859375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,"Han paddlar ","Han rör i något ","Han paddlar ",,,,,,,Man,Man,Kvinna,Man,Man,Man,Kvinna,Kvinna,Kvinna,Man,Kvinna,Man,Man,Kvinna,Kvinna,Man,Kvinna,Kvinna,Kvinna,Kvinna,53,Man,4,4,4,4,5,5,5,5,2,5,5,"Stämmer inte alls
1",4,4,4,Aldrig,Någon gång om året,"Nej, känner ingen som använder hen som sitt pronomen",,"Köns fördelning ","Nej ","Inte ","Nej ",tnppexn,,
2020-11-14 03:11:20,2020-11-14 03:15:32,IP Address,83.226.57.69,100,251,True,2020-11-14 03:15:32,R_1eyOteIuQdKrYjI,,,,,59.379302978515625,13.50360107421875,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,,,,,,,Hen paddlar,Hen gräver,Hen paddlar en kanot,,,,Man,Man,Icke-binär,Man,Man,Icke-binär,Kvinna,Kvinna,Icke-binär,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,20,Kvinna,5,5,6,5,"Stämmer helt
7",4,3,4,3,4,6,"Stämmer inte alls
1",4,4,2,Någon gång om året,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,"Könsidentiteter ",Antagligen,Nej,Nej,mytwoss,,
2020-11-14 03:19:49,2020-11-14 03:28:40,IP Address,81.235.43.31,100,530,True,2020-11-14 03:28:40,R_UWIBRBCaNwBxWsV,,,,,59.216705322265625,18.149993896484375,anonymous,EN,Jag har läst informationen ovan och samtycker till att vara med i studien,"Hon står och paddlar ",Hon paddlar SUP,Hon paddlar gondom,,,,,,,,,,Man,Man,Man,Man,Man,Icke-binär,Kvinna,Kvinna,Kvinna,Kvinna,Icke-binär,Kvinna,Kvinna,Kvinna,Icke-binär,Man,Kvinna,Kvinna,Kvinna,Kvinna,48,"Kvinna ",3,4,3,3,2,"Stämmer inte alls
1","Stämmer inte alls
1",2,3,"Stämmer inte alls
1",6,"Stämmer inte alls
1","Mycket bra
7","Mycket bra
7","Mycket bra
7",Någon gång i månaden,Någon gång per vecka,"Nej, känner ingen som använder hen som sitt pronomen",,Hur man uppfattar kön och förhåller sig till kön/genus/hbtq,Nej,Nej,Många kvinnliga ögon kombinerade med manliga hakor.,seshrxu,,
